evalId; chosen;outlineVertices; outerOutlineVertices; numHoles; holeArea;holeVertices; holeType;perimeter; longestEdge; shortestEdge;rangeX; rangeY; convexPercentage; convexHullArea; symmetry; hangingPieces;matchedEdges ;matchedVertices;
2; 0; 17;17;0;0;0;0;197,82338;16,97056;3,51472;40,97056;45,94113;0,50429;1142,20519;0;0;5;13;
2; 1; 14;14;0;0;0;0;190,79394;25,45584;4,97056;42,42641;39,94113;0,50190;1147,63247;0;0;5;8;
2; 0; 15;15;0;0;0;0;197,82338;25,45584;3,51472;49,45584;39,51472;0,50158;1148,38182;0;0;5;7;
2; 0; 16;16;0;0;0;0;197,82338;25,45584;3,51472;49,45584;40,97056;0,50046;1150,94026;0;0;5;9;
2; 0; 15;15;0;0;0;0;207,76450;33,94113;3,51472;49,45584;44,48528;0,50046;1150,94026;0;0;5;7;
3; 0; 17;14;1;36;3;0;154,79394;16,97056;4,97056;20,48528;48,42641;0,69351;830,55844;0;0;6;7;
3; 1; 15;12;1;36;3;0;151,88225;36;3,51472;33,94113;39,94113;0,69200;832,36753;0;0;6;7;
3; 0; 15;12;1;36;3;0;137,82338;24;3,51472;31,45584;43,45584;0,68128;845,47013;0;0;8;7;
3; 0; 14;10;1;29,82338;4;0;132,85281;28,97056;3,51472;38,48528;40,97056;0,68128;845,47013;0;0;7;7;
3; 0; 16;13;1;36;3;0;144,85281;16,97056;1,45584;25,45584;42,42641;0,67982;847,27922;0;0;6;7;
3; 0; 18;15;1;36;3;0;175,88225;24;7,02944;24;49,45584;0,67922;848,02857;0;0;5;7;
0; 0; 14;14;0;0;0;0;156,85281;33,94113;3,51472;34,97056;34,97056;0,67778;849,83766;0;0;7;7;
0; 1; 16;13;1;36;3;0;151,88225;40,97056;3,51472;37,45584;40,97056;0,67778;849,83766;0;0;6;7;
0; 0; 12;12;0;0;0;0;159,76450;25,45584;4,97056;33,94113;34,97056;0,67778;849,83766;0;0;6;8;
0; 0; 16;16;0;0;0;0;173,82338;24;3,51472;30;36;0,67634;851,64675;0;0;5;8;
0; 0; 16;13;1;72;3;0;142,79394;24;4,97056;31,45584;39,94113;0,67634;851,64675;0;0;5;8;
0; 0; 15;10;1;72;5;0;149,82338;33,94113;8,48528;33,94113;28,97056;0,67634;851,64675;0;0;5;7;
1; 0; 10;10;0;0;0;0;146,91169;28,97056;4,97056;28,97056;34,97056;0,69138;833,11688;0;0;8;9;
1; 0; 14;14;0;0;0;0;156,85281;24;3,51472;26,48528;49,45584;0,69138;833,11688;0;0;7;7;
1; 1; 12;12;0;0;0;0;156,85281;32,48528;3,51472;49,45584;31,45584;0,68988;834,92597;0;0;7;12;
1; 0; 16;13;1;36;3;0;154,79394;25,45584;4,97056;37,45584;37,45584;0,68988;834,92597;0;0;6;7;
1; 0; 15;11;1;29,82338;4;0;132,85281;24;3,51472;43,45584;34,97056;0,68988;834,92597;0;0;7;8;
1; 0; 14;14;0;0;0;0;149,82338;32,48528;3,51472;32,48528;36;0,68839;836,73506;0;0;6;11;
2; 0; 17;17;0;0;0;0;204,85281;24;3,51472;39,94113;40,97056;0,48963;1176,39610;0;0;5;7;
2; 1; 14;14;0;0;0;0;197,82338;28,97056;8,48528;33,94113;43,45584;0,48888;1178,20519;0;0;5;12;
2; 0; 17;17;0;0;0;0;190,79394;16,97056;3,51472;44,48528;44,48528;0,48888;1178,20519;0;0;5;7;
2; 0; 16;13;1;36;3;0;185,82338;24;4,97056;37,45584;45,94113;0,48888;1178,20519;0;0;5;8;
2; 0; 17;17;0;0;0;0;204,85281;24;3,51472;36;45,94113;0,48707;1182,57273;0;0;5;7;
2; 0; 15;15;0;0;0;0;197,82338;24;8,48528;39,94113;48,42641;0,48633;1184,38182;0;0;5;29;
4; 0; 15;15;0;0;0;0;197,82338;24;3,51472;39,94113;43,45584;0,56030;1028,02857;0;0;6;7;
4; 0; 14;14;0;0;0;0;190,79394;25,45584;3,51472;42;40,97056;0,56030;1028,02857;0;0;5;12;
4; 0; 13;13;0;0;0;0;173,82338;24;3,51472;46,97056;34,97056;0,56030;1028,02857;0;0;6;9;
4; 0; 15;15;0;0;0;0;180,85281;24;3,51472;44,48528;37,45584;0,56030;1028,02857;0;0;6;8;
4; 1; 15;15;0;0;0;0;156,85281;24;3,51472;37,45584;45,94113;0,55931;1029,83766;0;0;7;7;
4; 0; 13;13;0;0;0;0;173,82338;24;4,97056;44,48528;34,97056;0,55931;1029,83766;0;0;7;7;
3; 1; 18;15;1;36;3;0;164,73506;24;1,45584;45,94113;43,45584;0,67289;856,01429;0;0;5;10;
3; 0; 16;13;1;36;3;0;151,88225;24;3,51472;42,42641;34,97056;0,66947;860,38182;0;0;5;8;
3; 0; 16;13;1;36;3;0;158,91169;24;8,48528;33,94113;42,42641;0,66667;864;0;0;5;12;
3; 0; 16;13;1;36;3;0;151,88225;24;3,51472;32,48528;42;0,66331;868,36753;0;0;6;8;
3; 0; 17;14;1;36;3;0;175,88225;24;3,51472;32,48528;42,42641;0,65806;875,29351;0;0;5;6;
3; 0; 17;14;1;36;3;0;178,79394;24;4,97056;28,97056;40,97056;0,65156;884,02857;0;0;5;10;
4; 1; 15;12;1;36;3;0;168,85281;40,97056;3,51472;40,97056;46,97056;0,54582;1055,29351;0;0;6;7;
4; 0; 16;16;0;0;0;0;197,82338;24;3,51472;40,97056;33,94113;0,54582;1055,29351;0;0;5;10;
4; 0; 16;16;0;0;0;0;197,82338;25,45584;3,51472;43,45584;37,45584;0,54582;1055,29351;0;0;5;6;
4; 0; 17;14;1;72;3;0;180,85281;33,94113;3,51472;33,94113;42,42641;0,54489;1057,10260;0;0;4;11;
4; 0; 17;17;0;0;0;0;204,85281;24;3,51472;49,45584;28,97056;0,54489;1057,10260;0;0;5;7;
4; 0; 19;19;0;0;0;0;255,76450;25,45584;3,51472;45,51472;39,94113;0,54450;1057,85195;0;0;2;6;
5; 0; 14;14;0;0;0;0;139,88225;24;3,51472;40,97056;30;0,69351;830,55844;0;0;7;7;
5; 0; 13;13;0;0;0;0;170,91169;25,45584;3,51472;49,45584;20,48528;0,69351;830,55844;0;0;7;7;
5; 0; 15;15;0;0;0;0;163,88225;25,45584;3,51472;28,97056;42,42641;0,69288;831,30779;0;0;6;6;
5; 0; 14;14;0;0;0;0;142,79394;24;1,45584;40,97056;38,48528;0,69200;832,36753;0;0;7;7;
5; 1; 15;12;1;36;3;0;151,88225;36;3,51472;33,94113;39,94113;0,69200;832,36753;0;0;6;7;
5; 0; 15;15;0;0;0;0;190,79394;28,97056;4,97056;49,45584;27,51472;0,69138;833,11688;0;0;5;6;
5; 0; 14;14;0;0;0;0;156,85281;24;3,51472;48;28,97056;0,66137;870,92597;0;0;6;9;
5; 0; 14;14;0;0;0;0;163,88225;33,94113;3,51472;40,97056;38,48528;0,66137;870,92597;0;0;6;7;
5; 0; 13;13;0;0;0;0;156,85281;16,97056;4,97056;28,97056;49,45584;0,65999;872,73506;0;0;7;8;
5; 0; 14;14;0;0;0;0;170,91169;25,45584;3,51472;33,94113;28,97056;0,65999;872,73506;0;0;7;7;
5; 1; 11;11;0;0;0;0;139,88225;25,45584;3,51472;34,97056;31,45584;0,65999;872,73506;0;0;7;12;
5; 0; 13;13;0;0;0;0;163,88225;24;3,51472;33,94113;39,94113;0,65999;872,73506;0;0;8;8;
6; 1; 14;14;0;0;0;0;139,88225;16,97056;3,51472;33,51472;40,97056;0,65999;872,73506;0;0;8;7;
6; 0; 14;14;0;0;0;0;180,85281;24;3,51472;49,45584;24;0,65806;875,29351;0;0;6;8;
6; 0; 17;17;0;0;0;0;190,79394;24;4,97056;45,94113;24;0,65806;875,29351;0;0;5;10;
6; 0; 17;14;1;36;3;0;175,88225;24;3,51472;32,48528;42,42641;0,65806;875,29351;0;0;5;6;
6; 0; 13;13;0;0;0;0;139,88225;24;3,51472;40,97056;34,97056;0,65806;875,29351;0;0;7;28;
6; 0; 13;13;0;0;0;0;146,91169;32,48528;3,51472;39,94113;38,48528;0,65480;879,66104;0;0;7;8;
6; 0; 16;16;0;0;0;0;163,88225;24;3,51472;33,94113;38,48528;0,69138;833,11688;0;0;7;6;
6; 0; 16;16;0;0;0;0;149,82338;16,97056;1,45584;26,48528;43,45584;0,69138;833,11688;0;0;7;6;
6; 0; 15;15;0;0;0;0;170,91169;24;3,51472;45,94113;37,45584;0,68988;834,92597;0;0;6;11;
6; 1; 14;14;0;0;0;0;173,82338;33,94113;3,51472;33,94113;34,97056;0,68988;834,92597;0;0;6;7;
6; 0; 16;16;0;0;0;0;159,76450;24;1,45584;42,42641;28,97056;0,68839;836,73506;0;0;6;10;
6; 0; 14;14;0;0;0;0;156,85281;25,45584;3,51472;39,94113;37,45584;0,68839;836,73506;0;0;7;10;
7; 1; 14;14;0;0;0;0;163,88225;25,45584;3,51472;40,97056;28,97056;0,65480;879,66104;0;0;7;10;
7; 0; 14;14;0;0;0;0;180,85281;24;3,51472;31,45584;49,45584;0,65480;879,66104;0;0;6;11;
7; 0; 15;15;0;0;0;0;139,88225;16,97056;3,51472;32,48528;38,48528;0,65345;881,47013;0;0;8;9;
7; 0; 13;13;0;0;0;0;173,82338;25,45584;3,51472;42;30;0,65345;881,47013;0;0;7;8;
7; 0; 11;11;0;0;0;0;149,82338;33,94113;4,97056;36;44,48528;0,65345;881,47013;0;0;8;9;
7; 0; 11;11;0;0;0;0;146,91169;28,97056;3,51472;28,97056;44,48528;0,65345;881,47013;0;0;8;8;
8; 0; 14;14;0;0;0;0;146,91169;16,97056;3,51472;36;34,97056;0,65345;881,47013;0;0;8;6;
8; 0; 14;14;0;0;0;0;156,85281;24;3,51472;30;45,94113;0,65345;881,47013;0;0;7;8;
8; 0; 17;14;1;36;3;0;178,79394;24;4,97056;28,97056;40,97056;0,65156;884,02857;0;0;5;10;
8; 1; 11;11;0;0;0;0;139,88225;24;7,02944;37,45584;40,97056;0,65023;885,83766;0;0;8;9;
8; 0; 17;17;0;0;0;0;180,85281;24;3,51472;37,45584;34,97056;0,65023;885,83766;0;0;5;27;
8; 0; 17;13;1;29,82338;4;0;166,79394;32,48528;4,97056;34,97056;49,45584;0,65023;885,83766;0;0;5;7;
7; 0; 17;17;0;0;0;0;190,79394;25,45584;3,51472;25,45584;49,45584;0,68839;836,73506;0;0;5;9;
7; 0; 11;11;0;0;0;0;132,85281;24;3,51472;31,45584;37,45584;0,68839;836,73506;0;0;9;12;
7; 0; 15;15;0;0;0;0;156,85281;24;3,51472;39,94113;34,97056;0,68629;839,29351;0;0;6;11;
7; 1; 13;13;0;0;0;0;146,91169;24;3,51472;49,45584;28,97056;0,68629;839,29351;0;0;8;28;
7; 0; 11;11;0;0;0;0;153,94113;36;3,51472;31,45584;43,45584;0,68629;839,29351;0;0;7;9;
7; 0; 14;14;0;0;0;0;149,82338;24;3,51472;28,97056;39,94113;0,68629;839,29351;0;0;7;7;
9; 0; 12;12;0;0;0;0;149,82338;24;8,48528;33,94113;43,45584;0,69351;830,55844;0;0;8;9;
9; 0; 15;15;0;0;0;0;153,94113;16,97056;7,02944;25,45584;37,45584;0,69351;830,55844;0;0;7;7;
9; 1; 18;15;1;36;3;0;161,82338;24;3,51472;30;36;0,69351;830,55844;0;0;5;7;
9; 0; 10;10;0;0;0;0;146,91169;25,45584;8,48528;38,48528;36;0,69351;830,55844;0;0;8;9;
9; 0; 12;12;0;0;0;0;163,88225;32,48528;3,51472;38,48528;43,45584;0,69138;833,11688;0;0;7;7;
9; 0; 10;10;0;0;0;0;146,91169;28,97056;4,97056;28,97056;34,97056;0,69138;833,11688;0;0;8;9;
8; 0; 15;10;1;95,64675;5;0;154,79394;49,45584;4,97056;20,48528;49,45584;0,68629;839,29351;0;0;5;7;
8; 0; 16;16;0;0;0;0;173,82338;24;1,45584;38,48528;32,48528;0,68629;839,29351;0;0;6;7;
8; 0; 17;11;2;72;6;0;156,85281;28,97056;3,51472;38,48528;37,45584;0,68482;841,10260;0;0;4;7;
8; 1; 11;11;0;0;0;0;156,85281;33,94113;3,51472;30;44,48528;0,68482;841,10260;0;0;6;10;
8; 0; 14;14;0;0;0;0;166,79394;24;1,45584;36;26,48528;0,68482;841,10260;0;0;7;7;
8; 0; 14;14;0;0;0;0;156,85281;16,97056;3,51472;38,48528;36;0,68128;845,47013;0;0;7;27;
9; 0; 13;13;0;0;0;0;142,79394;16,97056;1,45584;28,97056;33,94113;0,73880;779,64675;0;0;7;11;
9; 0; 15;15;0;0;0;0;149,82338;16,97056;3,51472;33,94113;28,97056;0,73880;779,64675;0;0;6;11;
9; 0; 9;9;0;0;0;0;139,88225;28,97056;8,48528;33,94113;37,45584;0,73880;779,64675;0;0;7;14;
9; 0; 13;10;1;36;3;0;130,79394;16,97056;4,97056;36;36;0,73880;779,64675;0;0;6;12;
9; 0; 14;14;0;0;0;0;156,85281;24;3,51472;38,48528;26,48528;0,73638;782,20519;0;0;8;10;
9; 1; 13;10;1;36;3;0;120,85281;24;1,45584;32,48528;32,48528;0,73638;782,20519;0;0;8;9;
1; 0; 13;13;0;0;0;0;149,82338;24;4,97056;44,48528;33,94113;0,61204;941,11688;0;0;7;12;
1; 0; 17;14;1;36;3;0;161,82338;24;4,97056;28,97056;44,48528;0,61204;941,11688;0;0;6;7;
1; 1; 14;11;1;36;3;0;175,88225;44,48528;3,51472;46,97056;40,97056;0,61204;941,11688;0;0;5;8;
1; 0; 14;14;0;0;0;0;163,88225;19,02944;3,51472;34,97056;42;0,61204;941,11688;0;0;7;7;
1; 0; 15;15;0;0;0;0;173,82338;32,48528;3,51472;34,97056;43,45584;0,61086;942,92597;0;0;5;11;
1; 0; 15;15;0;0;0;0;180,85281;24;3,51472;31,45584;34,97056;0,61086;942,92597;0;0;7;10;
2; 0; 20;17;1;36;3;0;195,76450;24;4,97056;48;28,97056;0,50237;1146,57273;0;0;4;6;
2; 0; 15;15;0;0;0;0;183,76450;24;1,45584;46,97056;38,48528;0,50237;1146,57273;0;0;6;7;
2; 0; 17;17;0;0;0;0;197,82338;24;3,51472;42,42641;42,42641;0,50237;1146,57273;0;0;5;6;
2; 0; 15;15;0;0;0;0;197,82338;36;4,97056;48,42641;39,94113;0,50158;1148,38182;0;0;5;7;
2; 0; 12;12;0;0;0;0;197,82338;25,45584;8,48528;42,42641;42,42641;0,50000;1152;0;0;5;13;
2; 1; 15;12;1;36;3;0;168,85281;40,97056;3,51472;40,97056;46,97056;0,49779;1157,11688;0;0;5;7;
3; 0; 16;13;1;36;3;0;151,88225;16,97056;3,51472;32,48528;28,97056;0,69871;824,38182;0;0;6;10;
3; 0; 16;13;1;36;3;0;154,79394;25,45584;4,97056;33,94113;33,94113;0,69565;828;0;0;5;28;
3; 0; 13;10;1;36;3;0;130,79394;25,45584;1,45584;32,48528;38,48528;0,68988;834,92597;0;0;7;8;
3; 0; 17;14;1;36;3;0;168,85281;24;3,51472;40,97056;30;0,68839;836,73506;0;0;5;11;
3; 1; 12;9;1;36;3;0;144,85281;32,48528;8,48528;40,97056;42;0,68128;845,47013;0;0;6;13;
3; 0; 14;11;1;36;3;0;144,85281;25,45584;7,02944;45,94113;32,48528;0,68128;845,47013;0;0;6;9;
4; 0; 18;18;0;0;0;0;214,79394;24;3,51472;39,94113;34,97056;0,55598;1036,01429;0;0;4;7;
4; 0; 13;13;0;0;0;0;187,88225;37,45584;3,51472;38,48528;48;0,55598;1036,01429;0;0;5;8;
4; 1; 15;12;1;36;3;0;168,85281;24;3,51472;33,94113;42,42641;0,55501;1037,82338;0;0;5;12;
4; 0; 19;19;0;0;0;0;207,76450;24;3,51472;45,94113;31,45584;0,55461;1038,57273;0;0;4;6;
4; 0; 16;16;0;0;0;0;180,85281;28,97056;3,51472;32,48528;45,94113;0,55364;1040,38182;0;0;6;6;
4; 0; 16;16;0;0;0;0;187,88225;24;3,51472;42,42641;40,97056;0,55364;1040,38182;0;0;5;28;
5; 1; 14;14;0;0;0;0;170,91169;24;7,02944;28,97056;43,45584;0,68128;845,47013;0;0;6;12;
5; 0; 12;9;1;36;3;0;144,85281;32,48528;8,48528;40,97056;42;0,68128;845,47013;0;0;6;13;
5; 0; 17;17;0;0;0;0;197,82338;24;3,51472;48,42641;28,97056;0,68128;845,47013;0;0;5;7;
5; 0; 14;11;1;36;3;0;144,85281;25,45584;7,02944;45,94113;32,48528;0,68128;845,47013;0;0;6;9;
5; 0; 14;14;0;0;0;0;166,79394;28,97056;3,51472;30;46,97056;0,68128;845,47013;0;0;6;7;
5; 0; 14;14;0;0;0;0;139,88225;16,97056;3,51472;28,97056;49,45584;0,68128;845,47013;0;0;8;7;
6; 0; 15;15;0;0;0;0;156,85281;16,97056;3,51472;36;37,45584;0,68128;845,47013;0;0;6;7;
6; 0; 15;15;0;0;0;0;163,88225;24;3,51472;37,45584;33,94113;0,68128;845,47013;0;0;7;6;
6; 0; 14;14;0;0;0;0;146,91169;16,97056;3,51472;26,48528;46,97056;0,67982;847,27922;0;0;7;7;
6; 0; 16;13;1;36;3;0;168,85281;32,48528;3,51472;43,45584;33,51472;0,67922;848,02857;0;0;5;8;
6; 0; 14;14;0;0;0;0;173,82338;28,97056;3,51472;28,97056;40,97056;0,67922;848,02857;0;0;5;8;
6; 1; 17;14;1;36;3;0;127,88225;24;3,51472;33,94113;34,97056;0,67922;848,02857;0;0;6;10;
7; 0; 15;15;0;0;0;0;180,85281;36;3,51472;34,97056;43,45584;0,67778;849,83766;0;0;6;7;
7; 0; 15;15;0;0;0;0;173,82338;24;4,97056;37,45584;37,45584;0,67778;849,83766;0;0;5;7;
7; 1; 13;13;0;0;0;0;173,82338;37,45584;3,51472;42;32,48528;0,67634;851,64675;0;0;6;8;
7; 0; 16;13;1;6,17662;3;0;151,88225;24;3,51472;43,45584;38,48528;0,67634;851,64675;0;0;7;7;
7; 0; 17;14;1;36;3;0;202,79394;33,94113;3,51472;44,48528;36;0,67634;851,64675;0;0;4;6;
7; 0; 15;12;1;36;3;0;144,85281;16,97056;8,48528;33,94113;37,45584;0,67634;851,64675;0;0;5;29;
8; 0; 15;12;1;36;3;0;178,79394;32,48528;4,97056;28,97056;42,42641;0,67634;851,64675;0;0;4;8;
8; 1; 15;15;0;0;0;0;180,85281;24;3,51472;32,48528;40,97056;0,67431;854,20519;0;0;6;7;
8; 0; 13;13;0;0;0;0;156,85281;24;4,97056;44,48528;37,45584;0,67431;854,20519;0;0;7;11;
8; 0; 15;15;0;0;0;0;156,85281;24;1,45584;37,45584;42,42641;0,67431;854,20519;0;0;8;9;
8; 0; 15;15;0;0;0;0;163,88225;24;3,51472;32,48528;39,51472;0,67431;854,20519;0;0;8;6;
8; 0; 15;15;0;0;0;0;163,88225;36;4,97056;28,97056;44,48528;0,67431;854,20519;0;0;6;7;
9; 0; 17;11;2;72;6;0;132,85281;24;1,45584;25,45584;49,45584;0,73638;782,20519;0;0;6;7;
9; 0; 17;17;0;0;0;0;173,82338;16,97056;3,51472;36;33,51472;0,73538;783,26494;0;0;6;6;
9; 0; 13;13;0;0;0;0;159,76450;16,97056;8,48528;37,45584;32,48528;0,73299;785,82338;0;0;7;8;
9; 0; 14;14;0;0;0;0;163,88225;24;3,51472;24;44,48528;0,73299;785,82338;0;0;7;11;
9; 0; 10;10;0;0;0;0;139,88225;24;3,51472;43,45584;28,97056;0,73061;788,38182;0;0;9;9;
9; 1; 14;11;1;36;3;0;144,85281;28,97056;1,45584;46,97056;20,48528;0,73061;788,38182;0;0;6;8;
1; 0; 14;14;0;0;0;0;180,85281;24;3,51472;43,45584;30;0,61371;938,55844;0;0;6;15;
1; 0; 16;16;0;0;0;0;214,79394;48;3,51472;48;32,48528;0,61371;938,55844;0;0;4;7;
1; 0; 15;15;0;0;0;0;183,76450;33,94113;3,51472;34,97056;46,97056;0,61371;938,55844;0;0;5;8;
1; 0; 14;9;1;101,82338;5;0;139,88225;28,97056;4,97056;37,45584;42,42641;0,61371;938,55844;0;0;5;8;
1; 1; 16;16;0;0;0;0;173,82338;16,97056;4,97056;37,45584;40,97056;0,61371;938,55844;0;0;6;10;
1; 0; 17;17;0;0;0;0;207,76450;25,45584;3,51472;40,97056;42;0,61204;941,11688;0;0;4;6;
2; 0; 18;15;1;36;3;0;185,82338;24;3,51472;43,45584;31,45584;0,50349;1144,01429;0;0;4;6;
2; 1; 15;12;1;36;3;0;192,85281;33,94113;3,51472;44,91169;34,97056;0,50349;1144,01429;0;0;4;8;
2; 0; 15;15;0;0;0;0;204,85281;25,45584;3,51472;38,48528;48;0,50349;1144,01429;0;0;5;6;
2; 0; 16;16;0;0;0;0;197,82338;24;3,51472;42,42641;48,42641;0,50270;1145,82338;0;0;5;7;
2; 0; 17;17;0;0;0;0;187,88225;24;7,02944;40,97056;34,97056;0,50237;1146,57273;0;0;5;7;
2; 0; 14;14;0;0;0;0;183,76450;20,48528;4,97056;45,94113;31,45584;0,50158;1148,38182;0;0;5;10;
3; 0; 18;15;1;36;3;0;161,82338;16,97056;4,97056;40,97056;26,48528;0,71158;809,47013;0;0;5;7;
3; 0; 14;11;1;36;3;0;134,91169;28,97056;4,97056;33,51472;40,97056;0,70933;812,02857;0;0;6;8;
3; 0; 19;16;1;36;3;0;161,82338;24;3,51472;25,45584;49,45584;0,70776;813,83766;0;0;5;6;
3; 1; 13;10;1;36;3;0;151,88225;36;4,97056;42,42641;37,45584;0,70088;821,82338;0;0;6;10;
3; 0; 18;15;1;36;3;0;178,79394;24;3,51472;26,48528;46,97056;0,69871;824,38182;0;0;4;8;
3; 0; 16;13;1;36;3;0;168,85281;25,45584;8,48528;32,48528;36;0,68839;836,73506;0;0;5;8;
4; 0; 17;17;0;0;0;0;180,85281;24;3,51472;39,94113;33,94113;0,55793;1032,39610;0;0;6;9;
4; 0; 14;11;1;36;3;0;168,85281;28,97056;4,97056;43,45584;45,94113;0,55695;1034,20519;0;0;5;7;
4; 0; 13;13;0;0;0;0;180,85281;24;3,51472;37,45584;49,45584;0,55695;1034,20519;0;0;5;9;
4; 0; 19;19;0;0;0;0;214,79394;24;3,51472;38,48528;43,45584;0,55461;1038,57273;0;0;4;6;
4; 1; 14;14;0;0;0;0;187,88225;24;8,48528;38,48528;34,97056;0,55461;1038,57273;0;0;6;8;
4; 0; 16;16;0;0;0;0;204,85281;36;3,51472;42;37,45584;0,55461;1038,57273;0;0;5;10;
5; 0; 13;13;0;0;0;0;170,91169;36;3,51472;28,97056;49,45584;0,69351;830,55844;0;0;7;11;
5; 1; 18;11;2;59,64675;7;0;156,85281;40,97056;3,51472;37,45584;37,45584;0,69351;830,55844;0;0;6;9;
5; 0; 16;16;0;0;0;0;180,85281;24;3,51472;24;43,45584;0,69351;830,55844;0;0;6;6;
5; 0; 14;14;0;0;0;0;136,97056;24;3,51472;31,45584;32,48528;0,69351;830,55844;0;0;9;6;
5; 0; 10;10;0;0;0;0;136,97056;24;3,51472;36;37,45584;0,69138;833,11688;0;0;9;13;
5; 0; 12;12;0;0;0;0;146,91169;25,45584;3,51472;28,97056;42,42641;0,68988;834,92597;0;0;9;7;
6; 0; 18;18;0;0;0;0;183,76450;16,97056;3,51472;37,45584;26,48528;0,68988;834,92597;0;0;5;6;
6; 0; 15;12;1;72;3;0;135,76450;24;1,45584;34,97056;38,48528;0,68988;834,92597;0;0;7;8;
6; 1; 16;16;0;0;0;0;156,85281;16,97056;3,51472;34,97056;36;0,68988;834,92597;0;0;7;6;
6; 0; 13;13;0;0;0;0;139,88225;25,45584;3,51472;37,45584;34,97056;0,68839;836,73506;0;0;7;11;
6; 0; 15;15;0;0;0;0;149,82338;16,97056;3,51472;48;24;0,68839;836,73506;0;0;7;27;
6; 0; 16;13;1;36;3;0;168,85281;25,45584;8,48528;32,48528;36;0,68839;836,73506;0;0;5;8;
7; 0; 12;12;0;0;0;0;146,91169;33,94113;3,51472;33,94113;46,97056;0,68777;837,48441;0;0;7;9;
7; 0; 15;15;0;0;0;0;163,88225;16,97056;3,51472;43,45584;32,48528;0,68629;839,29351;0;0;7;10;
7; 0; 14;14;0;0;0;0;173,82338;24;3,51472;39,94113;38,48528;0,68629;839,29351;0;0;6;11;
7; 0; 13;8;1;101,82338;5;0;132,85281;33,94113;3,51472;26,48528;49,45584;0,68629;839,29351;0;0;7;7;
7; 1; 12;12;0;0;0;0;156,85281;28,97056;3,51472;45,94113;28,97056;0,68629;839,29351;0;0;6;12;
7; 0; 10;10;0;0;0;0;128,73506;25,45584;4,97056;26,48528;49,45584;0,68629;839,29351;0;0;9;12;
8; 0; 10;10;0;0;0;0;132,85281;33,94113;3,51472;45,94113;32,48528;0,68629;839,29351;0;0;8;12;
8; 1; 11;11;0;0;0;0;173,82338;25,45584;8,48528;45,94113;28,97056;0,68335;842,91169;0;0;6;10;
8; 0; 13;13;0;0;0;0;156,85281;24;3,51472;37,45584;42,42641;0,68128;845,47013;0;0;7;15;
8; 0; 15;15;0;0;0;0;180,85281;28,97056;3,51472;37,45584;32,48528;0,68128;845,47013;0;0;6;6;
8; 0; 14;14;0;0;0;0;180,85281;24;3,51472;28,97056;46,97056;0,68128;845,47013;0;0;6;12;
8; 0; 16;16;0;0;0;0;163,88225;24;3,51472;38,48528;40,97056;0,68128;845,47013;0;0;7;6;
9; 1; 16;13;1;36;3;0;144,85281;16,97056;3,51472;30;42;0,75142;766,54416;0;0;6;11;
9; 0; 13;9;1;72;4;0;125,82338;40,97056;1,45584;32,48528;45,94113;0,75069;767,29351;0;0;8;7;
9; 0; 16;16;0;0;0;0;163,88225;24;3,51472;24;36;0,74717;770,91169;0;0;7;9;
9; 0; 11;11;0;0;0;0;149,82338;25,45584;8,48528;40,97056;30;0,74470;773,47013;0;0;7;10;
9; 0; 11;11;0;0;0;0;139,88225;28,97056;3,51472;45,94113;31,45584;0,74470;773,47013;0;0;7;9;
9; 0; 14;14;0;0;0;0;149,82338;24;8,48528;32,48528;33,94113;0,74470;773,47013;0;0;8;7;
1; 0; 13;13;0;0;0;0;156,85281;24;3,51472;37,45584;46,97056;0,61204;941,11688;0;0;7;7;
1; 0; 15;15;0;0;0;0;204,85281;28,97056;3,51472;37,45584;40,97056;0,61204;941,11688;0;0;4;8;
1; 0; 16;16;0;0;0;0;180,85281;24;3,51472;33,94113;45,94113;0,61204;941,11688;0;0;5;10;
1; 0; 16;16;0;0;0;0;173,82338;16,97056;3,51472;46,97056;28,97056;0,61204;941,11688;0;0;6;10;
1; 0; 13;13;0;0;0;0;163,88225;27,51472;3,51472;39,94113;40,97056;0,61204;941,11688;0;0;7;7;
1; 1; 11;11;0;0;0;0;146,91169;28,97056;7,02944;37,45584;42,42641;0,60969;944,73506;0;0;8;12;
2; 0; 16;16;0;0;0;0;204,85281;32,48528;3,51472;33,94113;49,45584;0,50509;1140,39610;0;0;5;10;
2; 0; 15;15;0;0;0;0;190,79394;28,97056;3,51472;34,97056;46,97056;0,50509;1140,39610;0;0;5;7;
2; 0; 14;14;0;0;0;0;190,79394;36;3,51472;48,42641;42,42641;0,50462;1141,45584;0;0;5;8;
2; 1; 18;15;1;36;3;0;202,79394;25,45584;8,48528;49,45584;46,97056;0,50429;1142,20519;0;0;3;7;
2; 0; 16;16;0;0;0;0;207,76450;20,48528;8,48528;45,94113;32,48528;0,50429;1142,20519;0;0;5;7;
2; 0; 16;16;0;0;0;0;204,85281;24;3,51472;43,45584;39,94113;0,50429;1142,20519;0;0;5;8;
3; 0; 14;11;1;36;3;0;161,82338;28,97056;4,97056;49,45584;33,94113;0,70088;821,82338;0;0;5;12;
3; 0; 16;12;1;36;4;0;137,82338;25,45584;3,51472;32,48528;46,97056;0,69871;824,38182;0;0;7;6;
3; 0; 17;14;1;36;3;0;147,76450;24;1,45584;38,91169;32,48528;0,69871;824,38182;0;0;6;6;
